业务名称,年份,周次,开始日期,结束日期,周类型,维度类型,维度值,本期服务量,本期订单量,本期万服,对比期服务量,对比期订单量,对比期万服,绝对差(delta),YoY%,贡献度%,次/万单贡献
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,城市等级,一线城市,11665,841645,138.6,9248,855759,108.07,30.53,28.25,12.91,3.94
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,城市等级,二线城市,7592,178500,425.32,8101,159388,508.26,-82.94,-16.32,24.37,-20.21
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,城市等级,三线城市,8278,847869,97.63,10320,874338,118.03,-20.4,-17.28,5.27,-1.08
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,城市等级,四线城市,27032,330523,817.86,23532,234833,1002.07,-184.21,-18.38,-2.8,5.16
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,城市等级,五线城市,8903,452427,196.78,8630,320421,269.33,-72.55,-26.94,-4.3,3.12
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,品类,外卖,7107,160077,443.97,7824,198717,393.73,50.24,12.76,19.57,9.83
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,品类,到店,3921,846471,46.32,4259,1001256,42.54,3.78,8.89,5.55,0.21
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,品类,酒旅,14531,62582,2321.91,9783,54060,1809.66,512.25,28.31,6.12,31.35
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,品类,闪购,3501,888245,39.41,2923,830441,35.2,4.21,11.96,18.47,0.78
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,品类,优选,8511,890469,95.58,6764,854043,79.2,16.38,20.68,15.65,2.56
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,事件类别,配送问题,3422,263691,129.77,4464,279741,159.58,-29.81,-18.68,-2.6,0.78
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,事件类别,退款问题,18396,1095419,167.94,16384,1210126,135.39,32.55,24.04,11.63,3.79
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,事件类别,质量问题,2468,631375,39.09,1907,486945,39.16,-0.07,-0.18,15.1,-0.01
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,事件类别,服务态度,19480,932119,208.99,16038,949908,168.84,40.15,23.78,24.58,9.87
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,事件类别,优惠券问题,10961,166522,658.23,14302,135497,1055.52,-397.29,-37.64,15.76,-62.61
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,事件类别,账户问题,16049,1039597,154.38,11955,1222865,97.76,56.62,57.92,19.93,11.28
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,事件类别,支付问题,21556,384503,560.62,18233,338761,538.23,22.39,4.16,8.99,2.01
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,事件类别,会员服务,17642,406521,433.98,16520,292363,565.05,-131.07,-23.2,14.59,-19.12
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,进线渠道,APP在线,8054,1121751,71.8,9475,1012839,93.55,-21.75,-23.25,22.14,-4.82
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,进线渠道,电话热线,4429,705709,62.76,3264,606311,53.83,8.93,16.59,24.84,2.22
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,进线渠道,小程序,17364,630844,275.25,15119,699853,216.03,59.22,27.41,13.83,8.19
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,进线渠道,网页端,3319,1024304,32.4,3623,884588,40.96,-8.56,-20.9,10.87,-0.93
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,战区,华东战区,16942,864717,195.93,17215,900385,191.2,4.73,2.47,17.85,0.84
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,战区,华南战区,13739,114833,1196.43,13647,136627,998.85,197.58,19.78,18.39,36.33
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,战区,华北战区,15972,726087,219.97,16269,906634,179.44,40.53,22.59,22.39,9.07
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,战区,华中战区,16883,1383285,122.05,14905,1389466,107.27,14.78,13.78,10.28,1.52
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,战区,西南战区,22681,244019,929.48,19430,161161,1205.63,-276.15,-22.91,-0.71,1.96
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,战区,西北战区,1211,1318192,9.19,1097,1259240,8.71,0.48,5.51,12.05,0.06
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,FAQ,配送时效咨询,18820,1463296,128.61,14938,1517079,98.47,30.14,30.61,22.65,6.83
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,FAQ,退款进度查询,11863,721963,164.32,12162,533314,228.05,-63.73,-27.95,23.28,-14.84
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,FAQ,优惠券使用,17632,1006175,175.24,20619,1210825,170.29,4.95,2.91,-3.01,-0.15
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,FAQ,会员权益,26465,1216106,217.62,17799,1201243,148.17,69.45,46.87,14.46,10.04
到餐客服,2026,W15,2026-04-06,2026-04-12,当前分析期,FAQ,积分兑换,6112,766293,79.76,5476,875178,62.57,17.19,27.47,12.92,2.22
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,城市等级,一线城市,6496,1547413,41.98,8168,1531350,53.34,-11.36,-21.3,1.54,-0.17
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,城市等级,二线城市,1484,945662,15.69,1767,800524,22.07,-6.38,-28.91,-0.44,0.03
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,城市等级,三线城市,22097,764705,288.96,20869,524489,397.89,-108.93,-27.38,-4.68,5.1
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,城市等级,四线城市,25768,758896,339.55,22628,745451,303.55,36.0,11.86,17.9,6.44
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,城市等级,五线城市,13667,772334,176.96,12522,624201,200.61,-23.65,-11.79,16.22,-3.84
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,品类,外卖,3411,1050147,32.48,3177,1346572,23.59,8.89,37.69,13.52,1.2
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,品类,到店,5799,1502324,38.6,6420,1276021,50.31,-11.71,-23.28,23.57,-2.76
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,品类,酒旅,16290,405423,401.8,17884,475051,376.46,25.34,6.73,13.1,3.32
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,品类,闪购,14088,1285625,109.58,10252,1257366,81.54,28.04,34.39,23.78,6.67
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,品类,优选,8239,1018255,80.91,6895,1143387,60.3,20.61,34.18,7.34,1.51
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,事件类别,配送问题,7502,1623387,46.21,5561,1569818,35.42,10.79,30.46,11.94,1.29
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,事件类别,退款问题,5008,940421,53.25,3393,754992,44.94,8.31,18.49,24.15,2.01
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,事件类别,质量问题,6668,82917,804.18,6367,108749,585.48,218.7,37.35,20.37,44.55
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,事件类别,服务态度,5472,428938,127.57,4480,523289,85.61,41.96,49.01,20.68,8.68
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,事件类别,优惠券问题,11013,257987,426.88,9380,233043,402.5,24.38,6.06,13.0,3.17
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,事件类别,账户问题,7465,649098,115.01,9683,689111,140.51,-25.5,-18.15,23.08,-5.89
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,事件类别,支付问题,17111,650622,262.99,19538,599949,325.66,-62.67,-19.24,19.3,-12.1
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,事件类别,会员服务,2443,85547,285.57,1751,81134,215.82,69.75,32.32,13.53,9.44
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,进线渠道,APP在线,2139,295148,72.47,1865,264048,70.63,1.84,2.61,7.62,0.14
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,进线渠道,电话热线,26316,1589976,165.51,25156,1451546,173.3,-7.79,-4.5,21.98,-1.71
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,进线渠道,小程序,9322,1013794,91.95,11443,905198,126.41,-34.46,-27.26,5.99,-2.06
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,进线渠道,网页端,16685,1539760,108.36,15093,1322238,114.15,-5.79,-5.07,22.35,-1.29
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,战区,华东战区,6839,1140804,59.95,7082,1468489,48.23,11.72,24.3,-1.16,-0.14
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,战区,华南战区,7277,442290,164.53,8195,378054,216.77,-52.24,-24.1,2.34,-1.22
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,战区,华北战区,14857,1094971,135.68,16567,1157471,143.13,-7.45,-5.21,17.75,-1.32
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,战区,华中战区,6414,794069,80.77,7089,721678,98.23,-17.46,-17.77,17.36,-3.03
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,战区,西南战区,16259,245860,661.31,15840,298932,529.89,131.42,24.8,3.82,5.02
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,战区,西北战区,20417,1394604,146.4,20083,1003731,200.08,-53.68,-26.83,16.64,-8.93
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,FAQ,配送时效咨询,6423,1284687,50.0,6427,1127318,57.01,-7.01,-12.3,0.04,-0.0
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,FAQ,退款进度查询,12140,881946,137.65,13020,1103613,117.98,19.67,16.67,23.48,4.62
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,FAQ,优惠券使用,10152,1285557,78.97,7652,1010219,75.75,3.22,4.25,23.19,0.75
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,FAQ,会员权益,23154,325798,710.69,23138,265669,870.93,-160.24,-18.4,21.37,-34.24
到餐客服,2026,W16,2026-04-13,2026-04-19,当前分析期,FAQ,积分兑换,10424,1102689,94.53,11390,985393,115.59,-21.06,-18.22,13.21,-2.78
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,城市等级,一线城市,16899,1018167,165.97,13130,912612,143.87,22.1,15.36,1.4,0.31
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,城市等级,二线城市,2096,667894,31.38,2012,552989,36.38,-5.0,-13.74,23.36,-1.17
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,城市等级,三线城市,1888,416820,45.3,1576,367307,42.91,2.39,5.57,9.51,0.23
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,城市等级,四线城市,10515,182623,575.78,10837,176632,613.54,-37.76,-6.15,8.96,-3.38
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,城市等级,五线城市,6618,1076995,61.45,6741,738250,91.31,-29.86,-32.7,15.62,-4.66
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,品类,外卖,15475,1314466,117.73,14724,1030059,142.94,-25.21,-17.64,6.57,-1.66
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,品类,到店,15634,446723,349.97,14010,440507,318.04,31.93,10.04,22.14,7.07
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,品类,酒旅,1989,62517,318.15,1887,82572,228.53,89.62,39.22,22.91,20.53
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,品类,闪购,25175,421104,597.83,18255,499530,365.44,232.39,63.59,10.14,23.56
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,品类,优选,17673,241354,732.24,17009,217990,780.27,-48.03,-6.16,19.83,-9.52
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,事件类别,配送问题,11771,512140,229.84,9670,399421,242.1,-12.26,-5.06,11.24,-1.38
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,事件类别,退款问题,15472,493262,313.67,12316,509211,241.86,71.81,29.69,24.84,17.84
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,事件类别,质量问题,3797,314026,120.91,3400,342285,99.33,21.58,21.73,15.49,3.34
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,事件类别,服务态度,24435,171762,1422.61,20836,192690,1081.32,341.29,31.56,4.99,17.03
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,事件类别,优惠券问题,20126,608706,330.64,19125,540441,353.88,-23.24,-6.57,5.94,-1.38
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,事件类别,账户问题,12484,95254,1310.6,11268,79524,1416.93,-106.33,-7.5,-1.57,1.67
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,事件类别,支付问题,19136,629387,304.04,18821,665815,282.68,21.36,7.56,13.81,2.95
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,事件类别,会员服务,20077,1501644,133.7,27503,1159023,237.29,-103.59,-43.66,18.84,-19.52
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,进线渠道,APP在线,17001,209719,810.66,17143,177620,965.15,-154.49,-16.01,5.82,-8.99
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,进线渠道,电话热线,1138,377669,30.13,1085,322296,33.66,-3.53,-10.49,12.75,-0.45
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,进线渠道,小程序,6677,556488,119.98,7770,410557,189.26,-69.28,-36.61,15.89,-11.01
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,进线渠道,网页端,1777,469897,37.82,1748,410640,42.57,-4.75,-11.16,15.95,-0.76
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,战区,华东战区,21553,810006,266.08,20060,991558,202.31,63.77,31.52,21.21,13.53
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,战区,华南战区,8196,386108,212.27,11005,327402,336.13,-123.86,-36.85,13.15,-16.29
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,战区,华北战区,12150,1370143,88.68,11174,1297214,86.14,2.54,2.95,24.91,0.63
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,战区,华中战区,4383,986147,44.45,4453,1353276,32.91,11.54,35.07,6.13,0.71
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,战区,西南战区,18619,621222,299.72,15603,668994,233.23,66.49,28.51,14.35,9.54
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,战区,西北战区,28552,722073,395.42,24247,742532,326.54,68.88,21.09,2.52,1.74
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,FAQ,配送时效咨询,12043,873897,137.81,15173,713581,212.63,-74.82,-35.19,2.07,-1.55
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,FAQ,退款进度查询,4236,236910,178.8,3975,272401,145.92,32.88,22.53,1.72,0.57
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,FAQ,优惠券使用,25164,1337167,188.19,21387,1412561,151.41,36.78,24.29,2.0,0.74
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,FAQ,会员权益,26590,151901,1750.48,21088,153261,1375.95,374.53,27.22,-2.95,-11.05
到餐客服,2026,W17,2026-04-20,2026-04-26,当前分析期,FAQ,积分兑换,22264,1411020,157.79,18746,1349461,138.91,18.88,13.59,17.59,3.32
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,城市等级,一线城市,11824,1072333,110.26,9509,791680,120.11,-9.85,-8.2,8.14,-0.8
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,城市等级,二线城市,4867,350388,138.9,4275,388568,110.02,28.88,26.25,15.05,4.35
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,城市等级,三线城市,5583,486726,114.71,5595,578503,96.72,17.99,18.6,16.04,2.89
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,城市等级,四线城市,19466,141333,1377.31,25151,148694,1691.46,-314.15,-18.57,1.39,-4.37
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,城市等级,五线城市,14797,168575,877.77,12565,118543,1059.95,-182.18,-17.19,3.01,-5.48
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,品类,外卖,6835,968756,70.55,5116,660125,77.5,-6.95,-8.97,10.43,-0.72
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,品类,到店,20884,960062,217.53,20759,858191,241.89,-24.36,-10.07,4.04,-0.98
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,品类,酒旅,1386,929051,14.92,1249,1116262,11.19,3.73,33.33,13.97,0.52
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,品类,闪购,21570,180377,1195.83,21038,160897,1307.54,-111.71,-8.54,-2.88,3.22
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,品类,优选,9507,258291,368.07,7546,332000,227.29,140.78,61.94,14.51,20.43
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,事件类别,配送问题,7284,308151,236.38,7273,312358,232.84,3.54,1.52,11.35,0.4
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,事件类别,退款问题,17197,310902,553.13,16135,277131,582.22,-29.09,-5.0,8.4,-2.44
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,事件类别,质量问题,1062,376531,28.2,1011,378155,26.74,1.46,5.46,3.2,0.05
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,事件类别,服务态度,6709,114662,585.11,5848,109411,534.5,50.61,9.47,23.21,11.75
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,事件类别,优惠券问题,3227,770966,41.86,3332,774911,43.0,-1.14,-2.65,12.33,-0.14
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,事件类别,账户问题,9106,1052427,86.52,9325,836409,111.49,-24.97,-22.4,8.81,-2.2
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,事件类别,支付问题,18919,604023,313.22,15297,733233,208.62,104.6,50.14,8.77,9.17
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,事件类别,会员服务,21014,523260,401.6,14039,522801,268.53,133.07,49.55,21.52,28.64
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,进线渠道,APP在线,14765,374101,394.68,14411,346856,415.48,-20.8,-5.01,10.13,-2.11
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,进线渠道,电话热线,24391,421505,578.66,24240,513546,472.01,106.65,22.59,5.92,6.31
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,进线渠道,小程序,7060,508928,138.72,5627,598735,93.98,44.74,47.61,22.95,10.27
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,进线渠道,网页端,20149,668158,301.56,16121,614549,262.32,39.24,14.96,4.69,1.84
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,战区,华东战区,2192,607359,36.09,1720,527352,32.62,3.47,10.64,9.2,0.32
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,战区,华南战区,20047,865283,231.68,20298,852533,238.09,-6.41,-2.69,20.01,-1.28
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,战区,华北战区,4699,901581,52.12,5131,643449,79.74,-27.62,-34.64,6.1,-1.68
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,战区,华中战区,15553,176586,880.76,13803,144021,958.4,-77.64,-8.1,14.78,-11.48
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,战区,西南战区,9419,1136156,82.9,11287,1425363,79.19,3.71,4.68,3.61,0.13
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,战区,西北战区,13534,955972,141.57,13695,1027794,133.25,8.32,6.24,11.35,0.94
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,FAQ,配送时效咨询,15246,1121927,135.89,20368,1385524,147.01,-11.12,-7.56,9.25,-1.03
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,FAQ,退款进度查询,14141,497625,284.17,12015,332046,361.85,-77.68,-21.47,9.21,-7.15
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,FAQ,优惠券使用,4702,813005,57.83,5147,809697,63.57,-5.74,-9.03,1.79,-0.1
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,FAQ,会员权益,19602,1308833,149.77,18231,965342,188.86,-39.09,-20.7,5.06,-1.98
到餐客服,2026,W18,2026-04-27,2026-05-03,当前分析期,FAQ,积分兑换,13017,844177,154.2,11612,810482,143.27,10.93,7.63,11.75,1.28
到餐客服,2026,W19,2026-05-04,2026-05-10,当前分析期,城市等级,一线城市,10441,365673,285.53,12313,350016,351.78,-66.25,-18.83,6.54,-4.33
到餐客服,2026,W19,2026-05-04,2026-05-10,当前分析期,城市等级,二线城市,15720,544585,288.66,15632,571500,273.53,15.13,5.53,15.41,2.33
到餐客服,2026,W19,2026-05-04,2026-05-10,当前分析期,城市等级,三线城市,15743,1092211,144.14,14575,900094,161.93,-17.79,-10.99,24.42,-4.34
到餐客服,2026,W19,2026-05-04,2026-05-10,当前分析期,城市等级,四线城市,19319,1465629,131.81,13510,1111302,121.57,10.24,8.42,19.15,1.96
到餐客服,2026,W19,2026-05-04,2026-05-10,当前分析期,城市等级,五线城市,7740,524658,147.52,9291,501399,185.3,-37.78,-20.39,8.57,-3.24
到餐客服,2026,W19,2026-05-04,2026-05-10,当前分析期,品类,外卖,1245,1194208,10.43,1366,1070797,12.76,-2.33,-18.26,3.99,-0.09
到餐客服,2026,W19,2026-05-04,2026-05-10,当前分析期,品类,到店,21453,937697,228.78,14983,932637,160.65,68.13,42.41,11.98,8.16
