业务名称,年份,周次,日期,本期服务量,本期订单量,本期万服,对比期服务量,对比期订单量,对比期万服,绝对差(delta),YoY%
企客业务,2025,W52,2025-12-29,4965,96108,516.61,4402,96859,454.48,62.13,13.67
企客业务,2025,W52,2025-12-30,1777,114481,155.22,2109,100818,209.19,-53.97,-25.8
企客业务,2025,W52,2025-12-31,2851,77144,369.57,3048,97660,312.1,57.47,18.41
企客业务,2025,W52,2026-01-01,3500,56396,620.61,3850,67851,567.42,53.19,9.37
企客业务,2025,W52,2026-01-02,2889,129940,222.33,2311,115429,200.21,22.12,11.05
企客业务,2025,W52,2026-01-03,3983,275845,144.39,3414,244255,139.77,4.62,3.31
企客业务,2025,W52,2026-01-04,2590,119478,216.78,2425,81809,296.42,-79.64,-26.87
企客业务,2026,W1,2025-12-29,3291,187889,175.16,2816,205025,137.35,37.81,27.53
企客业务,2026,W1,2025-12-30,1377,39266,350.69,1545,49383,312.86,37.83,12.09
企客业务,2026,W1,2025-12-31,1826,74976,243.54,1473,62106,237.18,6.36,2.68
企客业务,2026,W1,2026-01-01,2661,86002,309.41,1936,61586,314.36,-4.95,-1.57
企客业务,2026,W1,2026-01-02,2565,76517,335.22,2316,57693,401.44,-66.22,-16.5
企客业务,2026,W1,2026-01-03,3155,121052,260.63,3418,115274,296.51,-35.88,-12.1
企客业务,2026,W1,2026-01-04,1925,53680,358.61,1668,45294,368.26,-9.65,-2.62
企客业务,2026,W2,2026-01-05,1405,256160,54.85,1355,206013,65.77,-10.92,-16.6
企客业务,2026,W2,2026-01-06,4388,245619,178.65,4008,193784,206.83,-28.18,-13.62
企客业务,2026,W2,2026-01-07,5229,39209,1333.62,4795,32864,1459.04,-125.42,-8.6
企客业务,2026,W2,2026-01-08,1998,54092,369.37,1644,60197,273.1,96.27,35.25
企客业务,2026,W2,2026-01-09,2139,249188,85.84,2087,198553,105.11,-19.27,-18.33
企客业务,2026,W2,2026-01-10,627,110713,56.63,784,98057,79.95,-23.32,-29.17
企客业务,2026,W2,2026-01-11,2775,40981,677.14,3451,28508,1210.54,-533.4,-44.06
企客业务,2026,W3,2026-01-12,2240,220384,101.64,2156,228310,94.43,7.21,7.64
企客业务,2026,W3,2026-01-13,4506,51905,868.12,5395,47448,1137.03,-268.91,-23.65
企客业务,2026,W3,2026-01-14,4463,71483,624.34,3654,76786,475.87,148.47,31.2
企客业务,2026,W3,2026-01-15,344,223206,15.41,344,159688,21.54,-6.13,-28.46
企客业务,2026,W3,2026-01-16,2179,177057,123.07,2234,122831,181.88,-58.81,-32.33
企客业务,2026,W3,2026-01-17,1478,174091,84.9,1123,154809,72.54,12.36,17.04
企客业务,2026,W3,2026-01-18,2620,28281,926.42,2521,23422,1076.34,-149.92,-13.93
企客业务,2026,W4,2026-01-19,3334,30636,1088.26,3831,32077,1194.31,-106.05,-8.88
企客业务,2026,W4,2026-01-20,903,58669,153.91,840,50515,166.29,-12.38,-7.44
企客业务,2026,W4,2026-01-21,693,77502,89.42,781,69537,112.31,-22.89,-20.38
企客业务,2026,W4,2026-01-22,260,115227,22.56,351,123788,28.35,-5.79,-20.42
企客业务,2026,W4,2026-01-23,310,24791,125.05,305,22189,137.46,-12.41,-9.03
企客业务,2026,W4,2026-01-24,5245,263580,198.99,4309,209857,205.33,-6.34,-3.09
企客业务,2026,W4,2026-01-25,5507,83443,659.97,4846,76306,635.07,24.9,3.92
企客业务,2026,W5,2026-01-26,2929,260637,112.38,2747,267298,102.77,9.61,9.35
企客业务,2026,W5,2026-01-27,5140,42142,1219.69,5359,36702,1460.14,-240.45,-16.47
企客业务,2026,W5,2026-01-28,3303,42228,782.18,2894,46993,615.84,166.34,27.01
企客业务,2026,W5,2026-01-29,2727,96909,281.4,3239,93107,347.88,-66.48,-19.11
企客业务,2026,W5,2026-01-30,1138,266664,42.68,1237,251667,49.15,-6.47,-13.16
企客业务,2026,W5,2026-01-31,4843,38707,1251.19,4612,33322,1384.07,-132.88,-9.6
企客业务,2026,W5,2026-02-01,3761,99761,377.0,3341,91451,365.33,11.67,3.19
企客业务,2026,W6,2026-02-02,419,60621,69.12,378,55385,68.25,0.87,1.27
企客业务,2026,W6,2026-02-03,2637,122962,214.46,2610,131448,198.56,15.9,8.01
企客业务,2026,W6,2026-02-04,4957,239881,206.64,5051,224318,225.17,-18.53,-8.23
企客业务,2026,W6,2026-02-05,5027,39195,1282.56,4665,45610,1022.8,259.76,25.4
企客业务,2026,W6,2026-02-06,2465,140536,175.4,2390,160235,149.16,26.24,17.59
企客业务,2026,W6,2026-02-07,1953,227400,85.88,2053,216348,94.89,-9.01,-9.5
企客业务,2026,W6,2026-02-08,1509,132725,113.69,1400,130304,107.44,6.25,5.82
企客业务,2026,W7,2026-02-09,3627,266637,136.03,3222,220483,146.13,-10.1,-6.91
企客业务,2026,W7,2026-02-10,337,239272,14.08,370,212783,17.39,-3.31,-19.03
企客业务,2026,W7,2026-02-11,3681,125052,294.36,3292,91513,359.73,-65.37,-18.17
企客业务,2026,W7,2026-02-12,4494,83339,539.24,3501,73982,473.22,66.02,13.95
企客业务,2026,W7,2026-02-13,4128,204028,202.33,3835,163717,234.25,-31.92,-13.63
企客业务,2026,W7,2026-02-14,4564,208974,218.4,5469,182066,300.39,-81.99,-27.29
企客业务,2026,W7,2026-02-15,4067,57191,711.13,3871,63279,611.74,99.39,16.25
企客业务,2026,W8,2026-02-16,2073,161732,128.18,2111,202433,104.28,23.9,22.92
企客业务,2026,W8,2026-02-17,1988,222935,89.17,1653,241636,68.41,20.76,30.35
企客业务,2026,W8,2026-02-18,3095,143447,215.76,2101,101768,206.45,9.31,4.51
企客业务,2026,W8,2026-02-19,915,185921,49.21,863,172666,49.98,-0.77,-1.54
企客业务,2026,W8,2026-02-20,1163,141331,82.29,1016,146970,69.13,13.16,19.04
企客业务,2026,W8,2026-02-21,5077,53000,957.92,4867,70343,691.9,266.02,38.45
企客业务,2026,W8,2026-02-22,3734,123818,301.57,3643,124367,292.92,8.65,2.95
企客业务,2026,W9,2026-02-23,3439,50052,687.09,3170,46241,685.54,1.55,0.23
企客业务,2026,W9,2026-02-24,3833,254310,150.72,3907,202288,193.14,-42.42,-21.96
企客业务,2026,W9,2026-02-25,4281,68076,628.86,5176,58216,889.1,-260.24,-29.27
企客业务,2026,W9,2026-02-26,2546,284500,89.49,2007,186138,107.82,-18.33,-17.0
企客业务,2026,W9,2026-02-27,401,244114,16.43,301,219666,13.7,2.73,19.93
企客业务,2026,W9,2026-02-28,4816,26628,1808.62,5329,25319,2104.74,-296.12,-14.07
企客业务,2026,W9,2026-03-01,1679,70293,238.86,1803,59408,303.49,-64.63,-21.3
企客业务,2026,W10,2026-03-02,627,235252,26.65,641,190691,33.61,-6.96,-20.71
企客业务,2026,W10,2026-03-03,2953,111689,264.39,3160,141860,222.75,41.64,18.69
企客业务,2026,W10,2026-03-04,1972,164343,119.99,2213,161290,137.21,-17.22,-12.55
企客业务,2026,W10,2026-03-05,706,54622,129.25,500,57288,87.28,41.97,48.09
企客业务,2026,W10,2026-03-06,1683,185397,90.78,1590,158836,100.1,-9.32,-9.31
企客业务,2026,W10,2026-03-07,3713,91961,403.76,3276,93357,350.91,52.85,15.06
企客业务,2026,W10,2026-03-08,2913,134211,217.05,3028,118601,255.31,-38.26,-14.99
企客业务,2026,W11,2026-03-09,2985,55820,534.75,2297,65111,352.78,181.97,51.58
企客业务,2026,W11,2026-03-10,560,203612,27.5,470,177451,26.49,1.01,3.81
企客业务,2026,W11,2026-03-11,4644,260550,178.24,4703,249099,188.8,-10.56,-5.59
企客业务,2026,W11,2026-03-12,2988,159015,187.91,3010,119795,251.26,-63.35,-25.21
企客业务,2026,W11,2026-03-13,1290,199127,64.78,1358,192371,70.59,-5.81,-8.23
企客业务,2026,W11,2026-03-14,4143,23650,1751.8,5092,21723,2344.06,-592.26,-25.27
企客业务,2026,W11,2026-03-15,5543,77676,713.61,4426,86056,514.32,199.29,38.75
企客业务,2026,W12,2026-03-16,1603,167609,95.64,1793,162981,110.01,-14.37,-13.06
企客业务,2026,W12,2026-03-17,799,23922,334.0,907,20869,434.62,-100.62,-23.15
企客业务,2026,W12,2026-03-18,3749,170078,220.43,2956,191970,153.98,66.45,43.15
企客业务,2026,W12,2026-03-19,388,59351,65.37,318,43794,72.61,-7.24,-9.97
企客业务,2026,W12,2026-03-20,3155,130667,241.45,3168,122564,258.48,-17.03,-6.59
企客业务,2026,W12,2026-03-21,1529,87601,174.54,1732,81798,211.74,-37.2,-17.57
企客业务,2026,W12,2026-03-22,1548,37767,409.88,1304,32040,406.99,2.89,0.71
企客业务,2026,W13,2026-03-23,2083,62895,331.19,2340,62499,374.41,-43.22,-11.54
企客业务,2026,W13,2026-03-24,642,222720,28.83,594,206240,28.8,0.03,0.1
企客业务,2026,W13,2026-03-25,2699,186601,144.64,3433,163264,210.27,-65.63,-31.21
企客业务,2026,W13,2026-03-26,3308,161412,204.94,3177,181527,175.02,29.92,17.1
企客业务,2026,W13,2026-03-27,4359,76496,569.83,3964,62097,638.36,-68.53,-10.74
企客业务,2026,W13,2026-03-28,4077,277666,146.83,4070,241559,168.49,-21.66,-12.86
企客业务,2026,W13,2026-03-29,922,174812,52.74,837,217278,38.52,14.22,36.92
企客业务,2026,W14,2026-03-30,3292,231074,142.47,3965,211073,187.85,-45.38,-24.16
企客业务,2026,W14,2026-03-31,466,163987,28.42,416,185264,22.45,5.97,26.59
企客业务,2026,W14,2026-04-01,366,106255,34.45,368,128174,28.71,5.74,19.99
企客业务,2026,W14,2026-04-02,4827,58050,831.52,4523,59060,765.83,65.69,8.58
企客业务,2026,W14,2026-04-03,287,145284,19.75,329,176149,18.68,1.07,5.73
企客业务,2026,W14,2026-04-04,541,100846,53.65,428,114831,37.27,16.38,43.95
企客业务,2026,W14,2026-04-05,2441,192462,126.83,2610,146799,177.79,-50.96,-28.66
企客业务,2026,W15,2026-04-06,1051,182926,57.45,891,201618,44.19,13.26,30.01
企客业务,2026,W15,2026-04-07,1054,65698,160.43,1367,71942,190.01,-29.58,-15.57
企客业务,2026,W15,2026-04-08,4192,175043,239.48,4184,191534,218.45,21.03,9.63
企客业务,2026,W15,2026-04-09,1709,85327,200.29,1684,108368,155.4,44.89,28.89
企客业务,2026,W15,2026-04-10,4056,116423,348.38,3371,123115,273.81,74.57,27.23
企客业务,2026,W15,2026-04-11,2549,252589,100.91,2261,241091,93.78,7.13,7.6
企客业务,2026,W15,2026-04-12,1013,34134,296.77,1135,32959,344.37,-47.6,-13.82
企客业务,2026,W16,2026-04-13,3574,40419,884.24,3370,28690,1174.63,-290.39,-24.72
企客业务,2026,W16,2026-04-14,4684,156004,300.25,5254,127418,412.34,-112.09,-27.18
企客业务,2026,W16,2026-04-15,1682,173854,96.75,1862,164959,112.88,-16.13,-14.29
企客业务,2026,W16,2026-04-16,3395,31685,1071.48,4189,33648,1244.95,-173.47,-13.93
企客业务,2026,W16,2026-04-17,1795,15443,1162.34,1952,17529,1113.58,48.76,4.38
企客业务,2026,W16,2026-04-18,5333,91038,585.8,4871,80911,602.02,-16.22,-2.69
企客业务,2026,W16,2026-04-19,1585,233446,67.9,1919,264515,72.55,-4.65,-6.41
企客业务,2026,W17,2026-04-20,498,157814,31.56,404,181310,22.28,9.28,41.65
企客业务,2026,W17,2026-04-21,4092,97102,421.41,3306,72151,458.21,-36.8,-8.03
企客业务,2026,W17,2026-04-22,4608,201408,228.79,3907,196141,199.19,29.6,14.86
企客业务,2026,W17,2026-04-23,4334,162040,267.46,4430,137280,322.7,-55.24,-17.12
企客业务,2026,W17,2026-04-24,2767,180603,153.21,2538,212740,119.3,33.91,28.42
企客业务,2026,W17,2026-04-25,2111,193325,109.19,1787,213520,83.69,25.5,30.47
企客业务,2026,W17,2026-04-26,1502,151467,99.16,1756,161032,109.05,-9.89,-9.07
企客业务,2026,W18,2026-04-27,572,50305,113.71,605,39251,154.14,-40.43,-26.23
企客业务,2026,W18,2026-04-28,3038,148266,204.9,3285,138537,237.12,-32.22,-13.59
企客业务,2026,W18,2026-04-29,3157,99491,317.32,2818,108699,259.25,58.07,22.4
企客业务,2026,W18,2026-04-30,4467,278544,160.37,3709,231179,160.44,-0.07,-0.04
企客业务,2026,W18,2026-05-01,2705,202021,133.9,2693,212105,126.97,6.93,5.46
企客业务,2026,W18,2026-05-02,4523,208315,217.12,3698,212427,174.08,43.04,24.72
企客业务,2026,W18,2026-05-03,1235,161438,76.5,1512,178023,84.93,-8.43,-9.93
企客业务,2026,W19,2026-05-04,1534,57771,265.53,2024,66396,304.84,-39.31,-12.9
企客业务,2026,W19,2026-05-05,5769,128476,449.03,4538,139316,325.73,123.3,37.85
企客业务,2026,W19,2026-05-06,2120,69100,306.8,1845,49678,371.39,-64.59,-17.39
企客业务,2026,W19,2026-05-07,5315,190216,279.42,5288,170994,309.25,-29.83,-9.65
企客业务,2026,W19,2026-05-08,490,119305,41.07,454,114447,39.67,1.4,3.53
企客业务,2026,W19,2026-05-09,3571,106488,335.34,2908,127763,227.61,107.73,47.33
企客业务,2026,W19,2026-05-10,1498,137956,108.59,1746,133422,130.86,-22.27,-17.02
企客业务,2026,W20,2026-05-11,4122,94688,435.32,4525,72003,628.45,-193.13,-30.73
企客业务,2026,W20,2026-05-12,2144,56147,381.85,2921,48323,604.47,-222.62,-36.83
企客业务,2026,W20,2026-05-13,1085,201842,53.75,1048,190723,54.95,-1.2,-2.18
企客业务,2026,W20,2026-05-14,2898,118590,244.37,2769,133433,207.52,36.85,17.76
企客业务,2026,W20,2026-05-15,1380,126260,109.3,1352,154264,87.64,21.66,24.71
企客业务,2026,W20,2026-05-16,3162,52632,600.78,2934,46307,633.6,-32.82,-5.18
企客业务,2026,W20,2026-05-17,1913,27478,696.19,2196,37055,592.63,103.56,17.47
企客业务,2026,W21,2026-05-18,2009,157873,127.25,1600,165243,96.83,30.42,31.42
企客业务,2026,W21,2026-05-19,4771,119749,398.42,4061,90776,447.36,-48.94,-10.94
企客业务,2026,W21,2026-05-20,2952,111452,264.87,3140,122645,256.02,8.85,3.46
企客业务,2026,W21,2026-05-21,5380,16217,3317.51,5019,11968,4193.68,-876.17,-20.89
企客业务,2026,W21,2026-05-22,1106,78734,140.47,1065,66265,160.72,-20.25,-12.6
企客业务,2026,W21,2026-05-23,3153,17319,1820.54,2654,20587,1289.16,531.38,41.22
企客业务,2026,W21,2026-05-24,1876,99509,188.53,1799,68782,261.55,-73.02,-27.92
企客业务,2026,W22,2026-05-25,1107,127508,86.82,1182,128731,91.82,-5.0,-5.45
企客业务,2026,W22,2026-05-26,3510,57256,613.04,3970,74735,531.21,81.83,15.4
企客业务,2026,W22,2026-05-27,990,106829,92.67,740,130884,56.54,36.13,63.9
企客业务,2026,W22,2026-05-28,1188,156979,75.68,1381,149655,92.28,-16.6,-17.99
企客业务,2026,W22,2026-05-29,890,256402,34.71,933,238968,39.04,-4.33,-11.09
企客业务,2026,W22,2026-05-30,1630,263297,61.91,1587,201633,78.71,-16.8,-21.34
企客业务,2026,W22,2026-05-31,5020,138275,363.04,5108,106432,479.93,-116.89,-24.36
企客业务,2026,W23,2026-06-01,4269,289311,147.56,4030,279199,144.34,3.22,2.23
企客业务,2026,W23,2026-06-02,2760,140853,195.95,3699,159490,231.93,-35.98,-15.51
企客业务,2026,W23,2026-06-03,795,31899,249.22,913,32993,276.73,-27.51,-9.94
企客业务,2026,W23,2026-06-04,3552,233955,151.82,2850,235454,121.04,30.78,25.43
企客业务,2026,W23,2026-06-05,5149,86763,593.46,4010,97517,411.21,182.25,44.32
企客业务,2026,W23,2026-06-06,1655,191485,86.43,1462,252244,57.96,28.47,49.12
企客业务,2026,W23,2026-06-07,3600,67942,529.86,2679,63067,424.79,105.07,24.73
企客业务,2026,W24,2026-06-08,2870,24103,1190.72,2529,16967,1490.54,-299.82,-20.11
企客业务,2026,W24,2026-06-09,2831,73153,387.0,2896,60355,479.83,-92.83,-19.35
企客业务,2026,W24,2026-06-10,3357,78386,428.27,3429,73249,468.13,-39.86,-8.51
企客业务,2026,W24,2026-06-11,1098,70449,155.86,1104,63968,172.59,-16.73,-9.69
企客业务,2026,W24,2026-06-12,604,208597,28.96,644,190201,33.86,-4.9,-14.47
企客业务,2026,W24,2026-06-13,3790,179110,211.6,3448,148052,232.89,-21.29,-9.14
企客业务,2026,W24,2026-06-14,3977,37169,1069.98,4783,32810,1457.79,-387.81,-26.6
企客业务,2026,W25,2026-06-15,1793,59045,303.67,2122,62111,341.65,-37.98,-11.12
企客业务,2026,W25,2026-06-16,2986,81356,367.03,3385,79041,428.26,-61.23,-14.3
企客业务,2026,W25,2026-06-17,537,212725,25.24,455,193161,23.56,1.68,7.13
企客业务,2026,W25,2026-06-18,1278,278557,45.88,1073,265034,40.49,5.39,13.31
企客业务,2026,W25,2026-06-19,5099,116231,438.7,3584,98438,364.09,74.61,20.49
企客业务,2026,W25,2026-06-20,4250,69859,608.37,3865,81725,472.93,135.44,28.64
企客业务,2026,W25,2026-06-21,2498,77941,320.5,2512,97431,257.82,62.68,24.31
企客业务,2026,W26,2026-06-22,1786,47085,379.31,1779,53147,334.73,44.58,13.32
企客业务,2026,W26,2026-06-23,1610,158648,101.48,1316,118925,110.66,-9.18,-8.3
企客业务,2026,W26,2026-06-24,1253,13041,960.82,1470,17246,852.37,108.45,12.72
企客业务,2026,W26,2026-06-25,3853,146158,263.62,3032,159761,189.78,73.84,38.91
企客业务,2026,W26,2026-06-26,861,64948,132.57,758,70234,107.92,24.65,22.84
企客业务,2026,W26,2026-06-27,3448,187170,184.22,3884,185894,208.94,-24.72,-11.83
企客业务,2026,W26,2026-06-28,3342,64872,515.17,3187,63931,498.51,16.66,3.34
